bathrooms;bedrooms;accommodates;cleaning_fee;entire_home/apt;private_room;beds;guests_included;monthly_price;zipcode;security_deposit;longitude;latitude;host_since_in_days;weekly_price;availability_90;availability_60;host_total_listings_count;availability_365;availability_30;price
1.0;1.0;1.0;22.0;0.0;1.0;1.0;1.0;350.0;28004.000000000004;160.0;-3.705316420469327;40.42635761771582;1742.0000000000002;100.0;72.0;42.0;1.0;347.0;12.0;19.0
1.0;1.0;2.0;24.8;0.0;1.0;1.0;1.0;1140.0000000000002;28005.0;128.0;-3.710376135190455;40.41151057322226;64.0;319.8;87.0;57.0;2.0;87.0;27.0;69.00000000000001
1.0;2.0;3.0;25.0;1.0;0.0;2.0;2.0;798.0;28003.0;900.0;-3.703901840752608;40.44388409893477;1478.0;250.00000000000003;6.0;0.0;2.0;78.0;0.0;46.0
1.0;1.0;2.0;35.0;0.0;1.0;1.0;1.0;1129.0;28005.0;190.0;-3.706364538327204;40.40779016137977;272.0;306.0;0.0;0.0;2.0;0.0;0.0;22.0
1.0;0.0;2.0;35.0;1.0;0.0;1.0;1.0;1400.0;28012.000000000004;150.0;-3.698683890369072;40.40783592053573;1011.0;265.0;24.0;10.0;6.000000000000001;114.0;0.0;34.0
1.0;1.0;1.0;24.0;0.0;1.0;1.0;1.0;1083.2000000000005;28005.0;100.0;-3.709618643387536;40.4086213026608;27.0;331.4;79.0;49.0;1.0;169.0;21.0;27.0
1.0;2.0;6.0;20.0;1.0;0.0;4.0;2.0;1569.0;28014.0;150.0;-3.692961213403725;40.41117341529471;563.0;392.0;8.0;7.0;5.0;254.0;4.0;54.99999999999999
1.0;2.0;6.0;25.0;1.0;0.0;4.0;3.0;1252.0;28011.0;150.0;-3.724046733860299;40.41059920970608;1329.0;405.0;30.000000000000004;19.0;17.0;121.0;5.0;69.00000000000001
2.0;1.0;4.0;19.0;0.0;1.0;4.0;1.0;551.0;28013.0;170.0;-3.710784810930981;40.42127384522508;1783.9999999999998;169.20000000000002;89.0;59.0;3.0000000000000004;364.0;29.0;79.0
2.0;2.0;4.0;30.0;1.0;0.0;3.0;5.0;2997.8000000000006;28009.0;100.0;-3.6713627840651935;40.42653820187471;1156.0;532.0;6.0;6.0;39.0;9.0;6.0;100.0
3.0;4.0;10.0;25.4;1.0;0.0;8.0;4.0;1611.1999999999998;28010.0;139.99999999999997;-3.701696731184599;40.42945813917208;441.0;458.0;34.0;17.0;15.0;280.0;5.0;205.0
5.0;1.0;2.0;23.0;0.0;1.0;1.0;1.0;1344.0;28013.0;200.0;-3.701191424782712;40.41886189436535;732.0;336.0;10.0;0.0;38.0;10.0;0.0;31.0
1.0;0.0;2.0;19.0;1.0;0.0;1.0;1.0;1616.0000000000002;28004.000000000004;200.0;-3.700625740597647;40.42178806748992;1356.0;476.6;58.0;28.0;14.0;58.00000000000001;11.0;40.0
1.0;1.0;2.0;8.0;0.0;1.0;1.0;1.0;1429.8000000000002;28045.0;161.99999999999997;-3.693506349039239;40.40701369084499;89.0;517.0;69.0;39.0;1.0;70.0;15.0;26.0
2.0;1.0;2.0;16.8;0.0;1.0;2.8000000000000007;1.0;1869.8;28013.0;150.0;-3.715308364899317;40.41735279390013;225.00000000000003;391.8;90.0;60.0;1.0;365.0;30.0;50.0
1.0;1.0;2.0;21.000000000000004;0.0;1.0;1.0;1.0;1645.2000000000005;28015.0;248.0;-3.712304843566794;40.42617762356804;306.0;180.0;0.0;0.0;1.0;0.0;0.0;32.0
1.0;1.0;1.0;24.4;0.0;1.0;1.0;1.0;1039.8;28028.0;150.0;-3.668127117815668;40.433211044487145;356.0;471.0;0.0;0.0;1.0;0.0;0.0;100.0
2.0;1.0;2.0;15.000000000000002;0.0;1.0;1.0;1.0;805.9999999999999;28012.000000000004;110.0;-3.706031208998483;40.41317768371346;1066.0;302.40000000000003;22.0;6.0;114.0;273.0;0.0;20.0
1.0;1.0;1.0;20.0;0.0;1.0;1.0;1.0;1510.0;28030.0;179.0;-3.640734978906501;40.39996916078099;789.0;334.0;0.0;0.0;3.0000000000000004;261.0;0.0;15.0
1.5;3.0000000000000004;5.0;50.0;1.0;0.0;4.0;5.0;1300.0;28028.0;184.0;-3.671174506733932;40.43386534330111;968.0;580.0;5.0;0.0;2.0;280.0;0.0;100.0
2.0;2.0;6.0;45.0;1.0;0.0;3.0;1.0;1309.8;28043.0;200.0;-3.651854286726795;40.47033946424179;615.0;321.0;30.000000000000004;8.0;1.0;121.0;3.0;89.00000000000001
1.0;1.0;2.0;28.40000000000001;0.0;1.0;1.0;1.0;974.2;28012.000000000004;150.0;-3.703658274194594;40.41058025786215;1068.0;260.4;0.0;0.0;1.0;0.0;0.0;17.0
1.0;1.0;5.0;15.000000000000002;1.0;0.0;2.0;4.0;1847.0;28012.000000000004;100.0;-3.701664271015612;40.41528877807942;652.0;519.0;29.0;18.0;3.0000000000000004;50.0;7.0;84.00000000000001
1.0;1.0;3.0;41.8;1.0;0.0;2.0;2.0;970.0;28012.000000000004;160.0;-3.701376967773689;40.4073829094039;614.0;280.0;16.0;5.0;2.0;232.00000000000003;3.0;38.0
1.0;1.0;1.0;19.0;0.0;1.0;1.0;1.0;532.0;28043.0;230.0;-3.645412914806876;40.47116893559312;2222.0;200.0;90.0;60.0;3.0000000000000004;269.0;30.0;42.0
2.0;1.0;2.0;15.000000000000002;0.0;1.0;3.0;1.0;895.0000000000001;28002.0;100.0;-3.677454117142597;40.43910329291072;1857.0;240.0;75.0;49.0;1.0;340.0;21.0;40.0
1.5;2.0;6.0;40.0;1.0;0.0;3.0;4.0;2200.0;28045.0;90.0;-3.6930291780537656;40.40205200158688;1631.0;750.0;46.00000000000001;24.0;10.0;319.0;4.0;95.0
1.0;2.0;4.0;30.0;1.0;0.0;2.0;1.0;650.0;28012.000000000004;100.0;-3.702713871598233;40.40995431157899;1467.0000000000002;392.0;43.0;27.0;1.0;316.0;9.0;90.0
2.0;1.0;3.0;12.0;0.0;1.0;2.0;2.0;900.0;28004.000000000004;230.0;-3.699983317812972;40.420224956737584;750.0;350.0;67.0;37.0;6.000000000000001;342.0;13.0;35.0
1.0;1.0;2.0;36.0;0.0;1.0;1.0;1.0;875.2;28042.0;234.0;-3.578084058022845;40.47478950687402;599.0;345.20000000000005;0.0;0.0;15.0;157.0;0.0;50.0
1.0;1.0;3.0;41.4;1.0;0.0;2.0;2.0;1271.2;28014.0;300.0;-3.688409845787482;40.40778306595447;257.0;478.0000000000001;9.0;0.0;1.0;69.0;0.0;50.0
1.0;1.0;2.0;20.0;0.0;1.0;1.0;1.0;2524.4;28005.0;130.0;-3.707379209257285;40.41217434175305;575.0;327.6;46.00000000000001;20.0;2.0;121.0;6.0;26.0
1.0;2.0;4.0;35.0;1.0;0.0;2.0;2.0;1562.0;28014.0;150.0;-3.69704740097164;40.41203465271493;2461.0;393.2;50.0;26.0;11.0;325.0;16.0;60.0
2.0;1.0;1.0;35.0;0.0;1.0;1.0;1.0;2618.0000000000005;28028.0;184.2;-3.668521229846343;40.42594345879766;214.0;423.0;0.0;0.0;1.0;0.0;0.0;14.000000000000002
1.0;0.0;3.0;22.0;1.0;0.0;2.0;1.0;1399.0;28004.000000000004;139.99999999999997;-3.705373706837401;40.4199108904508;1209.0;385.2;72.0;42.0;10.0;347.0;17.0;59.00000000000001
1.0;1.0;4.0;57.00000000000001;1.0;0.0;2.0;1.0;904.8;28013.0;186.0;-3.701078533327592;40.42003581609541;276.0;451.0;0.0;0.0;1.0;228.0;0.0;95.0
1.0;2.0;6.0;40.0;1.0;0.0;5.0;1.0;1434.0000000000002;28009.0;200.0;-3.6841278526108328;40.421700117546166;320.0;378.0;65.0;46.0;3.0000000000000004;156.0;16.0;150.0
2.0;1.0;2.0;15.000000000000002;0.0;1.0;1.0;1.0;1022.0;28004.000000000004;100.0;-3.7002242975861535;40.426437800551206;505.0;369.2;50.0;29.0;5.0;308.0;6.0;33.0
2.5;6.000000000000001;11.0;70.0;1.0;0.0;10.0;4.0;2800.0;28004.000000000004;200.0;-3.701805023269975;40.42172748002824;1701.0000000000002;800.0;35.0;22.0;2.0;240.0;11.0;120.0
1.0;1.0;2.0;35.0;1.0;0.0;1.0;1.0;1749.9999999999998;28004.000000000004;100.0;-3.701424301903215;40.42747821304051;1387.0;445.0;62.0;38.0;4.0;152.0;11.0;59.00000000000001
1.0;1.0;2.0;30.000000000000004;0.0;1.0;1.0;1.0;380.0;28045.0;200.0;-3.695878726372421;40.40192870584793;650.0;100.0;0.0;0.0;1.0;66.0;0.0;21.0
3.0;5.0;10.0;25.0;0.0;1.0;10.0;1.0;1220.0;28010.0;99.0;-3.703645725357949;40.42981629202133;1886.0;441.9999999999999;77.0;47.0;32.0;352.0;21.0;23.0
1.0;1.0;2.0;200.0;1.0;0.0;1.0;1.0;2315.0;28001.0;850.0;-3.684203661874718;40.42637326986921;712.0;885.0;16.0;0.0;68.0;291.0;0.0;155.0
1.0;1.0;4.0;25.0;1.0;0.0;1.0;2.0;1150.2;28013.0;100.0;-3.702569572450433;40.4182955892956;1339.0;342.79999999999995;20.0;4.0;1.0;20.0;3.0;64.0
1.0;0.0;1.0;42.00000000000001;1.0;0.0;2.0;1.0;1195.6;28012.000000000004;190.0;-3.7097380961858346;40.41204786707049;3.0;397.8;3.0;3.0;1.0;3.0000000000000004;3.0;44.0
1.0;1.0;4.0;29.0;1.0;0.0;1.0;2.0;3700.0;28004.000000000004;88.0;-3.703920624654454;40.42846464138802;1095.0;258.79999999999995;49.00000000000001;30.0;4.0;324.0;13.0;105.0
1.0;1.0;2.0;25.0;0.0;1.0;2.0;1.0;879.1999999999999;28011.0;127.0;-3.752260822732121;40.404263135399226;1323.0;449.4;24.0;8.0;1.0;241.0;2.0;17.0
1.0;1.0;3.0;50.0;0.0;1.0;2.0;1.0;800.0;28004.000000000004;100.0;-3.699974391825682;40.42809189519834;633.0;300.0;0.0;0.0;1.0;0.0;0.0;50.0
1.0;1.0;2.0;28.000000000000004;1.0;0.0;1.0;1.0;959.7999999999998;28012.000000000004;200.0;-3.701331015947564;40.41020899662721;889.0;307.6;20.0;7.0;2.0;243.0;1.0;40.0
0.0;1.0;2.0;20.0;0.0;1.0;1.0;1.0;972.2;28008.0;150.0;-3.7135476189023184;40.426122542099385;1185.0;406.0;83.0;53.0;8.0;83.0;23.0;30.0
1.0;1.0;2.0;25.4;0.0;1.0;2.0;1.0;300.0;28025.0;194.0;-3.738819050965638;40.37666483718368;1332.0;100.0;24.0;24.0;1.0;266.0;5.0;18.0
1.0;1.0;2.0;21.000000000000004;0.0;0.0;2.0;1.0;700.0000000000001;28005.0;210.0;-3.703543782096214;40.40393418749607;1664.0000000000002;240.0;49.00000000000001;19.0;7.0;311.0;5.0;33.0
2.5;1.0;1.0;32.6;0.0;1.0;1.0;1.0;1033.4;28042.0;188.0;-3.581748013082453;40.45873279496958;43.0;402.00000000000006;71.0;41.0;1.0;71.0;11.0;25.0
1.0;1.0;2.0;25.000000000000004;0.0;1.0;1.0;1.0;1229.9999999999998;28005.0;140.0;-3.708412435809211;40.41099192059709;668.0;330.19999999999993;0.0;0.0;1.0;0.0;0.0;300.0
1.0;1.0;2.0;50.0;1.0;0.0;1.0;2.0;780.0;28012.000000000004;100.0;-3.704200749088123;40.4086283742898;1980.0;360.0;0.0;0.0;1.0;256.0;0.0;65.00000000000001
1.0;2.0;6.0;26.000000000000004;1.0;0.0;4.0;1.0;1779.9999999999998;28011.0;150.0;-3.721612879588009;40.41491349355125;1195.0;442.4;0.0;0.0;2.0;250.0;0.0;50.0
1.0;1.0;1.0;24.0;0.0;1.0;1.0;1.0;480.00000000000006;28037.0;220.0;-3.6209087458891256;40.436897017096825;1415.0;170.0;88.0;58.0;1.0;178.0;28.0;26.0
1.5;3.0000000000000004;5.0;36.0;1.0;0.0;3.0;1.0;963.0;28004.000000000004;150.0;-3.703057367149727;40.42811340689569;319.0;245.00000000000003;0.0;0.0;2.0;17.0;0.0;110.0
1.0;1.0;2.0;30.0;1.0;0.0;1.0;2.0;1009.0;28004.000000000004;250.0;-3.700296701759325;40.42400451747323;726.0;488.0;0.0;0.0;1.0;61.0;0.0;85.0
1.0;2.0;6.0;25.0;1.0;0.0;3.0;4.0;1493.4;28012.000000000004;150.0;-3.699212627274318;40.40906915362716;1161.0;292.0;11.0;3.0;1.0;66.0;0.0;95.0
1.0;1.0;2.0;50.0;0.0;1.0;1.0;1.0;1449.2;28014.0;204.0;-3.6885103147649314;40.41445391445074;1399.0;390.0;90.0;60.0;4.0;365.0;30.0;84.00000000000001
1.0;1.0;2.0;29.4;0.0;1.0;1.0;1.0;947.6;28042.0;148.0;-3.612173920483893;40.4538773491032;243.0;240.2;90.0;60.0;5.0;365.0;30.0;65.00000000000001
1.0;1.0;2.0;24.600000000000005;0.0;1.0;1.0;1.0;1220.0;28012.000000000004;128.0;-3.702278487218527;40.41251993391228;415.0;505.00000000000006;46.00000000000001;28.0;1.0;320.0;7.0;39.0
1.0;1.0;4.0;35.0;1.0;0.0;1.0;2.0;1705.0;28013.0;120.0;-3.7058729970610433;40.41634888999691;684.0;265.79999999999995;30.000000000000004;14.0;13.0;224.0;4.0;59.00000000000001
1.0;1.0;3.0;30.0;1.0;0.0;1.0;3.0;1445.9999999999998;28005.0;200.0;-3.7166643734586353;40.40732125232896;383.0;427.0;32.0;14.0;1.0;296.0;1.0;70.0
2.0;1.0;1.0;15.000000000000002;0.0;1.0;1.0;1.0;1821.8;28013.0;240.0;-3.711950089182722;40.416762152387896;1066.0;254.00000000000003;36.0;6.0;114.0;311.0;0.0;20.0
1.0;1.0;1.0;15.000000000000002;0.0;1.0;1.0;1.0;1082.8000000000002;28028.0;161.0;-3.664456146783988;40.42210847756984;580.0;379.6;56.0;26.0;3.0000000000000004;56.0;0.0;16.0
2.0;3.0000000000000004;6.0;42.0;1.0;0.0;5.0;1.0;1050.4;28006.0;300.0;-3.677911065633893;40.433261372638704;183.0;442.3999999999999;64.0;42.0;1.0;155.0;12.0;180.0
2.0;2.0;8.0;33.800000000000004;1.0;0.0;3.0;2.0;1350.0;28013.0;197.0;-3.709670874898253;40.42240887987365;452.0;350.6;0.0;0.0;207.0;65.0;0.0;150.0
1.0;1.0;1.0;25.4;0.0;1.0;1.0;1.0;1042.4;28012.000000000004;359.99999999999994;-3.7026105071003257;40.40826628906432;579.0;455.4;88.0;58.0;1.0;363.0;28.0;30.0
1.0;1.0;4.0;20.0;1.0;0.0;3.0;2.0;1000.0;28012.000000000004;200.0;-3.702089337232042;40.413287219886;667.0;400.0;75.0;45.0;6.000000000000001;350.0;15.0;40.0
1.0;1.0;2.0;21.000000000000004;0.0;1.0;2.0;1.0;1237.2000000000005;28006.0;110.0;-3.671931191781223;40.43008466453961;1758.0;276.2;53.99999999999999;31.0;8.0;319.0;10.0;38.0
0.0;1.0;2.0;27.800000000000004;0.0;1.0;1.0;1.0;919.0;28012.000000000004;188.0;-3.693820765558263;40.408471647291;809.0;481.00000000000006;55.0;27.0;1.0;325.0;0.0;35.0
3.0;4.0;8.0;40.0;1.0;0.0;7.0;6.0;1910.0;28005.0;200.0;-3.707082800522683;40.40248852546486;363.0;405.0;0.0;0.0;3.0000000000000004;0.0;0.0;140.0
1.0;1.0;2.0;25.0;1.0;0.0;3.0;2.0;1500.0;28012.000000000004;91.0;-3.700785979347829;40.410654681763546;939.0;380.0;29.0;29.0;4.0;283.0;16.0;60.0
1.0;1.0;1.0;21.6;0.0;1.0;1.0;1.0;1557.0000000000002;28021.0;274.0;-3.706599258613864;40.34311403968495;191.0;284.2;34.0;4.0;2.0;309.0;0.0;13.0
1.0;2.0;5.0;26.8;1.0;0.0;2.0;1.0;1500.0;28020.0;127.99999999999996;-3.697487662081674;40.46211424949312;424.0;450.0;55.0;35.0;1.0;324.0;9.0;80.00000000000001
2.0;1.0;2.0;5.0;0.0;1.0;1.0;1.0;1126.1999999999998;28013.0;139.99999999999997;-3.7117737665567954;40.41953862837025;1680.0;140.0;41.0;14.0;4.0;316.0;3.0;25.0
1.0;1.0;1.0;23.0;0.0;1.0;1.0;1.0;1779.9999999999998;28006.0;281.0;-3.670439445286947;40.42928123651492;309.0;245.0;90.0;60.0;4.0;365.0;30.0;47.0
1.0;1.0;2.0;28.40000000000001;0.0;1.0;1.0;1.0;1226.0;28020.0;139.99999999999997;-3.696707723801232;40.45556298654228;284.0;489.0;0.0;0.0;1.0;0.0;0.0;21.0
1.0;1.0;2.0;40.0;1.0;0.0;1.0;1.0;1545.6;28014.0;100.0;-3.693236997617545;40.41224917303182;54.0;274.0;17.0;12.0;2.0;226.0;3.0;68.0
1.0;2.0;5.0;30.0;1.0;0.0;3.0;2.0;1100.0;28013.0;200.0;-3.710261893135777;40.42242531872729;2607.0;360.0;63.00000000000001;37.0;15.0;216.0;12.0;60.0
1.0;1.0;1.0;33.2;0.0;1.0;1.0;1.0;570.1999999999999;28005.0;269.99999999999994;-3.7081097341345024;40.41292940222981;678.0;285.2;0.0;0.0;2.0;0.0;0.0;28.000000000000004
5.0;5.0;16.0;90.0;1.0;0.0;8.0;12.0;1270.0;28014.0;350.0;-3.698349812064265;40.4149148107489;483.0;303.2;32.0;21.0;6.000000000000001;285.0;7.0;315.0
1.0;1.0;2.0;30.600000000000005;1.0;0.0;1.0;1.0;1408.0;28005.0;120.0;-3.702001685594718;40.40056647764652;661.0;539.0;0.0;0.0;1.0;0.0;0.0;35.0
2.0;2.0;4.0;46.0;1.0;0.0;2.0;1.0;3000.0;28005.0;250.0;-3.713338846426873;40.41189043951946;759.0;800.0;0.0;0.0;1.0;0.0;0.0;180.0
1.5;1.0;1.0;5.0;0.0;1.0;1.0;1.0;1302.2000000000005;28019.0;206.0;-3.7318717286890335;40.393733646812585;547.0;411.6;69.0;39.0;1.0;344.0;9.0;15.0
2.0;1.0;2.0;20.2;0.0;1.0;2.0;1.0;1460.0;28008.0;200.00000000000003;-3.714815764034814;40.42900356608695;276.0;434.0;79.0;49.0;1.0;354.0;21.0;22.0
2.0;2.0;6.0;20.0;1.0;0.0;2.0;4.0;1603.8;28012.000000000004;200.0;-3.697561502402568;40.41066871392121;952.0;438.0;27.0;12.0;1.0;273.0;3.0;70.0
1.0;1.0;1.0;33.4;1.0;0.0;1.0;1.0;1403.0000000000002;28013.0;215.0;-3.70766437522812;40.41738772421242;1356.0;533.2;0.0;0.0;1.0;0.0;0.0;90.0
2.0;1.0;2.0;20.0;0.0;1.0;1.0;1.0;1608.0;28026.0;150.0;-3.7008101687193897;40.38783342853844;429.0;228.0;80.0;50.0;0.0;355.0;20.0;20.0
1.0;1.0;2.0;20.0;0.0;1.0;2.0;1.0;2227.0;28019.0;210.0;-3.707945163399968;40.3932327144864;343.0;106.0;84.0;54.0;7.0;359.0;24.0;19.0
1.0;1.0;2.0;15.000000000000002;0.0;1.0;1.0;1.0;1766.3999999999996;28013.0;230.0;-3.711413457321924;40.42224557044392;1500.0;394.8;5.0;0.0;1.0;280.0;0.0;29.000000000000004
1.0;1.0;4.0;30.0;1.0;0.0;1.0;1.0;1300.0;28006.0;200.0;-3.674998710101349;40.42749853495203;881.0000000000001;750.0;0.0;0.0;1.0;135.0;0.0;90.0
2.5;3.0000000000000004;8.0;60.0;1.0;0.0;3.0;6.0;2800.0;28013.0;188.0;-3.706785392912891;40.42007296203212;2477.0;850.0;18.0;9.0;10.0;265.0;4.0;170.0
1.5;3.0000000000000004;6.0;48.0;1.0;0.0;1.0;2.0;2376.0;28004.000000000004;200.0;-3.705094560079624;40.423948194970365;1971.0;653.0;40.0;27.0;51.0;285.0;12.0;119.0
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;945.0;28013.078520122013;218.4;-3.698068316033471;40.40189185432347;374.0;308.0;1.0;1.0;3.0000000000000004;1.0;1.0;65.00000000000001
2.0;1.0;2.0;34.00000000000001;0.0;1.0;1.0;1.0;1588.0;28013.0;260.0;-3.711568919307031;40.42192583738035;375.0;473.0000000000001;40.0;16.0;9.0;225.0;4.0;35.0
1.0;1.0;2.0;30.0;1.0;0.0;1.0;1.0;678.2;28004.000000000004;150.0;-3.701466420437885;40.4211040514984;452.0;350.0;0.0;0.0;207.0;64.0;0.0;99.0
1.0;1.0;2.0;5.0;0.0;1.0;1.0;1.0;1262.0;28005.0;224.2;-3.709204778607506;40.41107009195076;728.0;413.00000000000006;48.0;24.0;3.0000000000000004;223.00000000000003;12.0;30.0
1.0;0.0;2.0;32.599999999999994;1.0;0.0;1.0;1.0;1368.0;28015.0;349.99999999999994;-3.709308632331286;40.43333011535668;501.0;220.0;21.0;11.0;14.0;73.0;2.0;41.0
1.0;1.0;4.0;20.0;1.0;0.0;2.0;1.0;1369.2;28004.000000000004;100.0;-3.703585949197457;40.42332414918594;500.0;529.0;6.0;5.0;3.0000000000000004;17.0;3.0;75.0
1.0;2.0;5.0;29.0;1.0;0.0;3.0;4.0;876.0;28013.0;200.0;-3.713632901601216;40.42017197376101;477.0;404.8;35.0;17.0;12.000000000000002;188.0;5.0;75.0
6.0;2.6000000000000005;2.0;5.0;0.0;1.0;3.2;1.0;2282.8;28004.000000000004;139.99999999999997;-3.696652999045705;40.42227405758685;206.0;418.2000000000001;88.0;60.0;1.0;363.0;30.0;120.0
1.0;1.0;2.0;25.0;1.0;0.0;1.0;1.0;1100.0;28013.0;150.0;-3.7046458590451614;40.416251239404666;1174.0;350.0;21.0;5.0;1.0;296.0;0.0;60.0
1.0;1.0;2.0;34.0;0.0;1.0;1.0;1.0;960.2;28013.0;260.0;-3.7112850756490334;40.42241033932804;125.0;305.79999999999995;70.0;40.0;1.0;345.0;10.0;27.0
1.0;1.0;4.0;50.0;1.0;0.0;1.0;2.0;1020.0;28001.0;150.0;-3.6833204973482863;40.42479344682319;1279.0;336.0;33.0;6.0;15.0;308.0;6.0;100.0
1.0;1.0;1.0;6.0;0.0;1.0;1.0;1.0;1834.0;28012.000000000004;180.0;-3.699317939546967;40.408329629146365;670.0;255.0;56.0;26.0;2.0;56.0;3.0;15.0
1.0;2.0;6.0;40.0;1.0;0.0;4.0;1.0;2300.0;28004.000000000004;150.0;-3.707511134883076;40.425346854049344;1737.0;480.0;26.0;10.0;5.0;283.0;3.0;80.00000000000001
3.0;1.0;1.0;30.0;0.0;1.0;1.0;1.0;1509.0;28012.000000000004;200.0;-3.6997613905246367;40.41328693946253;44.0;483.0;35.0;5.0;38.0;310.0;0.0;33.0
2.0;1.0;6.0;12.0;0.0;1.0;8.0;1.0;465.0;28011.0;150.0;-3.7245639071651575;40.41136055592784;2098.0;140.0;70.0;40.0;9.0;345.0;10.0;20.0
1.0;0.0;2.0;31.2;1.0;0.0;1.0;1.0;969.8;28004.000000000004;177.20000000000002;-3.7022263144262113;40.42153264865274;417.0;338.0;0.0;0.0;6.000000000000001;62.0;0.0;40.0
1.0;1.0;2.0;21.000000000000004;0.0;1.0;1.0;1.0;981.8;28013.0;230.0;-3.708931715789508;40.42135979660683;732.0;311.0;0.0;0.0;38.0;0.0;0.0;52.0
1.0;1.0;5.0;27.000000000000004;1.0;0.0;3.0;4.0;1650.0;28009.0;200.0;-3.675780234967577;40.41854957134754;1524.0000000000002;650.0;53.99999999999999;28.0;10.0;321.0;8.0;80.00000000000001
2.0;2.0;4.0;140.0;1.0;0.0;2.0;1.0;929.9999999999998;28005.0;500.0;-3.709497327484221;40.411483355776745;778.0;259.4;62.0;36.0;40.0;337.0;12.0;170.0
1.0;0.0;3.0;30.6;1.0;0.0;1.0;1.0;712.9999999999999;28012.000000000004;190.0;-3.700330361534843;40.415473725110864;214.0;254.0;64.0;36.0;1.0;339.0;18.0;60.0
2.0;1.0;2.0;19.000000000000004;0.0;1.0;1.0;1.0;700.0000000000001;28015.0;204.0;-3.7081187119386767;40.425066021586446;737.0;200.0;43.0;18.0;2.0;47.0;4.0;45.0
1.0;2.0;4.0;75.0;1.0;0.0;3.0;5.0;1909.8;28008.0;350.0;-3.714362201866428;40.425390476467086;1505.0000000000002;312.0;36.0;18.0;1.0;311.0;8.0;66.0
1.0;1.0;2.0;25.0;1.0;0.0;1.0;1.0;1696.9999999999998;28012.000000000004;99.0;-3.7076259431842873;40.41442053077761;1270.0;370.2;10.0;5.0;4.0;246.0;1.0;50.0
1.0;1.0;1.0;31.0;0.0;1.0;1.0;1.0;1775.9999999999998;28008.0;260.0;-3.7199984664263335;40.43128539871718;348.0;375.6;0.0;0.0;1.0;0.0;0.0;12.0
1.5;3.0000000000000004;5.0;26.000000000000004;1.0;0.0;6.0;1.0;2000.0;28015.0;226.0;-3.711816322332512;40.43833598571415;1545.0000000000002;650.0;47.0;24.0;1.0;320.0;5.0;105.0
2.0;1.0;2.0;17.000000000000004;0.0;1.0;1.0;1.0;1460.0;28028.0;177.80000000000004;-3.668860887200632;40.426132808034815;1507.9999999999998;292.0;0.0;0.0;1.0;0.0;0.0;450.0
2.0;2.0;6.0;22.0;1.0;0.0;4.0;2.0;1303.4;28009.0;139.99999999999997;-3.6744805153524167;40.42397336967554;1554.0;357.6;17.0;16.0;18.0;249.0;14.0;155.0
1.0;1.0;4.0;20.0;1.0;0.0;2.0;2.0;1109.0000000000002;28013.0;175.0;-3.703213003221049;40.41997693818396;1320.0;384.0;22.0;11.0;1.0;297.0;4.0;75.0
1.0;1.0;2.0;30.0;1.0;0.0;2.0;1.0;1416.2;28004.000000000004;186.0;-3.6913133168952834;40.42483826528469;188.00000000000003;343.40000000000003;49.00000000000001;21.0;1.0;324.0;10.0;75.0
1.0;1.0;1.0;17.000000000000004;0.0;1.0;1.0;1.0;1259.0;28012.000000000004;220.0;-3.7012917525289057;40.414195589572174;1772.0;325.0;80.0;50.0;1.0;355.0;20.0;40.0
1.0;1.0;3.0;10.0;1.0;0.0;2.0;1.0;1140.0000000000002;28053.0;150.0;-3.667453046443861;40.394039810413;1561.0;388.0;71.0;41.0;1.0;108.0;11.0;50.0
1.0;1.0;5.0;30.0;0.0;1.0;2.0;2.0;1500.0;28004.000000000004;100.0;-3.697698987859818;40.42396153199287;2183.0;500.00000000000006;90.0;60.0;1.0;365.0;30.0;75.0
1.0;1.0;2.0;25.800000000000004;0.0;1.0;1.0;1.0;900.0;28002.0;173.20000000000002;-3.6707968789771552;40.44067051715527;1424.0;199.0;90.0;60.0;1.0;365.0;30.0;39.0
1.0;1.0;2.0;78.0;1.0;0.0;1.0;1.0;1798.0;28001.0;250.0;-3.67921141280776;40.42520864312576;299.0;348.0;52.0;28.0;11.0;242.00000000000003;8.0;120.0
1.0;1.0;2.0;35.0;1.0;0.0;1.0;1.0;1200.2;28004.000000000004;139.2;-3.708085283344921;40.42226693951862;598.0;484.0;17.0;8.0;1.0;65.0;2.0;84.00000000000001
1.0;1.0;2.0;22.0;0.0;1.0;1.0;1.0;892.9999999999999;28028.0;227.00000000000003;-3.671696448685522;40.43464088441722;1723.9999999999998;241.00000000000003;0.0;0.0;34.0;249.0;0.0;19.0
1.0;1.0;3.0;17.999999999999996;0.0;0.0;3.0;1.0;990.0;28035.0;100.0;-3.727152217481167;40.4802132271349;1999.0;413.0;64.0;37.0;3.0000000000000004;312.0;12.0;20.0
1.0;2.0;4.0;75.0;1.0;0.0;2.0;2.0;1617.8;28004.000000000004;200.0;-3.693935577641587;40.424788463618285;2026.0;393.0;0.0;0.0;2.0;127.0;0.0;140.0
4.0;4.0;7.0;110.0;1.0;0.0;4.0;5.0;1272.0;28010.0;425.0;-3.691916604314245;40.43608086288502;2073.0;358.40000000000003;36.0;6.0;9.0;311.0;0.0;325.0
1.0;1.0;2.0;20.0;0.0;1.0;1.0;1.0;889.9999999999999;28005.0;269.99999999999994;-3.708348751581213;40.41025972090314;669.0;371.00000000000006;0.0;0.0;1.0;0.0;0.0;40.0
