Host Response Rate,Host Listings Count,Host Total Listings Count,Zipcode,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Square Feet,Price,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Calculated host listings count,Reviews per Month,Host Since in Days,First Review in Days,Entire home/apt,Private room,Shared room
98.0,12.000000000000002,12.000000000000002,28012.000000000004,40.41265125619415,-3.705917464635458,6.0,2.0,3.0000000000000004,5.0,867.5999999999999,150.0,502.99999999999994,1412.0,90.0,30.0,3.0,25.0,1.0,1125.0,7.0,13.0,26.999999999999996,282.0,50.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,3.37,1483.0,431.0,1.0,0.0,0.0
100.0,2.0,2.0,28004.000000000004,40.42175799351,-3.699133573904283,4.0,1.0,2.0,2.0,607.4000000000001,69.00000000000001,489.6000000000001,1801.9999999999998,249.99999999999997,30.0,2.0,15.0,3.0000000000000004,1125.0,0.0,6.0,19.0,292.0,16.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.7300000000000001,1176.0,538.0,1.0,0.0,0.0
100.0,1.0,1.0,28010.0,40.43645613542603,-3.693591255358083,1.0,2.0,1.0,1.0,402.00000000000006,70.0,390.0,1300.0,183.48397863818425,35.6,1.0,0.0,2.0,1125.0,1.0,20.0,50.0,325.0,6.0,92.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.28,676.0,560.0,0.0,1.0,0.0
100.0,1.0,1.0,28034.0,40.490920755110544,-3.697556778433303,4.0,1.0,1.0,2.0,506.0,33.0,292.59999999999997,510.00000000000006,138.0,5.0,2.0,17.0,1.0,1125.0,13.0,41.0,62.0,337.0,38.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,2.69,818.0,420.0,0.0,1.0,0.0
90.0,1.0,1.0,28019.0,40.39265740416523,-3.711204957384673,2.0,1.0,2.0,2.0,365.20000000000005,23.0,157.0,389.00000000000006,183.48397863818425,34.00000000000001,1.0,7.000000000000001,1.0,1125.0,18.0,48.0,78.0,79.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.4,1041.0,16.0,0.0,1.0,0.0
100.0,1.0,1.0,28014.0,40.41685603145766,-3.698055198329727,2.0,1.0,1.0,2.0,514.0,60.0,197.99999999999997,389.00000000000006,183.48397863818425,23.000000000000004,1.0,0.0,1.0,1125.0,7.0,34.0,53.0,242.00000000000003,19.0,95.0,10.0,10.0,9.0,10.0,10.0,9.0,1.0,1.7,1062.0,322.0,0.0,1.0,0.0
94.65098420938784,2.0,2.0,28004.000000000004,40.42600193938145,-3.7060532993593127,2.0,1.0,1.0,1.0,958.0000000000001,113.0,203.0,429.0,183.48397863818425,22.800000000000004,1.0,0.0,2.0,1125.0,0.0,0.0,18.0,271.0,0.0,91.75441354292623,9.6,9.6,9.4,9.2,9.550460941290636,9.2,2.0,3.3219999999999996,920.9999999999999,349.79999999999995,0.0,1.0,0.0
100.0,4.0,4.0,28014.0,40.4129461255364,-3.698584855996189,2.0,1.0,0.0,1.0,444.40000000000003,65.00000000000001,450.0,1420.0,183.48397863818425,14.799999999999999,1.0,0.0,1.0,999.9999999999999,3.0,9.0,19.0,288.0,247.00000000000003,95.0,10.0,10.0,9.0,9.0,10.0,10.0,4.0,8.32,1156.0,887.0000000000001,1.0,0.0,0.0
100.0,2.0,2.0,28015.0,40.43345235056533,-3.717251587327692,1.0,1.5,1.0,1.0,323.2,25.0,110.0,300.0,183.48397863818425,30.400000000000002,1.0,0.0,1.0,1125.0,7.0,36.0,52.0,327.0,48.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,2.36,1753.0,604.0,0.0,1.0,0.0
91.0,11.0,11.0,28025.0,40.389838262070825,-3.74075659748728,1.0,1.0,1.0,8.0,822.1999999999999,10.0,221.6,637.2,138.0,5.0,1.0,0.0,3.0000000000000004,1125.0,13.0,43.0,67.0,163.0,1.0,100.0,10.0,8.0,8.0,10.0,8.0,10.0,11.0,0.59,300.0,0.0,0.0,0.0,1.0
100.0,4.0,4.0,28043.0,40.46273462722326,-3.651223803545471,2.0,2.0,1.0,2.0,734.0,26.999999999999996,157.0,429.0,183.48397863818425,26.6,1.0,27.0,1.0,1125.0,24.0,32.0,62.0,337.0,24.0,95.0,9.0,9.0,10.0,10.0,9.0,10.0,4.0,2.11,356.0,327.0,0.0,1.0,0.0
100.0,2.0,2.0,28045.0,40.40179463723263,-3.69223400497245,3.0,1.0,0.0,2.0,538.2,49.0,322.0,1380.0,313.20000000000005,10.0,2.0,19.0,1.0,1125.0,12.0,25.0,44.0,316.0,95.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2.0,7.56,506.0,366.0,1.0,0.0,0.0
92.0,4.0,4.0,28045.0,40.39549621556664,-3.699838301398735,4.0,2.0,1.0,3.0,346.6,17.0,205.79999999999998,429.0,313.20000000000005,10.0,1.0,15.0,1.0,1125.0,25.0,55.0,85.0,85.0,25.0,88.0,8.0,9.0,9.0,10.0,9.0,9.0,4.0,2.07,1471.0,266.0,0.0,1.0,0.0
100.0,1.0,1.0,28034.0,40.50402586942196,-3.690732000499183,2.0,1.0,1.0,2.0,1044.0,59.00000000000001,375.0,1400.0,150.0,25.0,2.0,35.0,3.0000000000000004,360.0,6.0,7.0,13.0,233.0,92.0,96.00000000000001,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.07,1348.0,1322.0,1.0,0.0,0.0
100.0,5.0,5.0,28012.000000000004,40.41472930952011,-3.7015111948592585,6.0,2.0,2.0,3.0,958.0,124.99999999999999,511.9999999999999,1970.0,160.0,30.0,4.0,15.0,1.0,1125.0,1.0,13.0,18.0,286.0,44.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,4.0,7.17,366.0,180.0,1.0,0.0,0.0
100.0,1.0,1.0,28008.0,40.42822188497528,-3.7207157152314623,4.0,2.0,2.0,2.0,1022.4000000000001,160.0,424.0,1337.8,350.0,28.0,3.0,15.0,3.0000000000000004,25.0,12.0,26.0,26.999999999999996,27.0,28.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.91,1191.0,285.0,1.0,0.0,0.0
100.0,3.0000000000000004,3.0000000000000004,28019.0,40.39445472629783,-3.721138913626913,1.0,1.0,1.0,1.0,479.0,18.0,95.0,299.0,138.0,5.0,1.0,0.0,1.0,1125.0,0.0,0.0,3.0,240.99999999999997,11.0,80.0,8.0,7.0,9.0,9.0,8.0,8.0,3.0,0.98,867.0,219.0,0.0,1.0,0.0
100.0,1.0,1.0,28004.000000000004,40.424783433926535,-3.703337726016123,1.0,1.0,2.0,2.0,673.7999999999998,38.0,220.0,429.0,189.99999999999997,25.0,1.0,0.0,2.0,1125.0,16.0,33.0,63.00000000000001,338.0,28.0,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,0.91,954.0,909.0,0.0,1.0,0.0
100.0,57.0,57.0,28015.0,40.4398606667661,-3.712865428300976,6.0,1.0,2.0,3.0,481.8000000000001,85.0,456.40000000000003,1299.0,100.0,30.0,2.0,10.0,1.0,28.0,7.0,30.999999999999996,56.99999999999999,146.0,28.999999999999996,88.0,9.0,8.0,8.0,8.0,9.0,9.0,48.0,2.4,788.0,335.0,1.0,0.0,0.0
100.0,3.0000000000000004,3.0000000000000004,28005.0,40.4088220930883,-3.709241862752766,6.0,1.0,3.0000000000000004,6.0,578.6,86.00000000000001,365.0,1050.0000000000002,195.0,15.000000000000002,1.0,0.0,2.0,1125.0,6.0,21.0,34.0,295.0,10.0,82.0,9.0,7.0,9.0,9.0,9.0,8.0,2.0,2.94,460.00000000000006,86.00000000000001,1.0,0.0,0.0
100.0,1.0,1.0,28015.0,40.42699178355497,-3.7089810271922814,2.0,1.0,1.0,1.0,484.7999999999999,40.0,472.80000000000007,1364.0,160.0,30.0,1.0,0.0,4.0,1125.0,4.0,7.0,15.000000000000002,19.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.31,580.0,0.0,1.0,0.0,0.0
100.0,3.0000000000000004,3.0000000000000004,28004.000000000004,40.42170392835497,-3.700173365820809,3.0,1.0,1.0,1.0,500.2,65.00000000000001,500.00000000000006,1800.0,100.0,15.000000000000002,1.0,10.0,2.0,1125.0,1.0,3.0,9.0,248.0,170.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,3.0,6.79,1857.0,747.0,1.0,0.0,0.0
100.0,1.0,1.0,28051.0,40.36588760550037,-3.582635193539285,2.0,2.0,1.0,1.0,290.6,50.0,451.0,1745.0,200.0,20.0,2.0,20.0,1.0,1125.0,24.0,54.0,83.0,358.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,262.0,0.0,1.0,0.0,0.0
97.0,5.0,5.0,28019.0,40.393356113492345,-3.721334845781085,2.0,1.0,1.0,1.0,506.0,22.0,160.0,700.0000000000001,183.48397863818425,27.8,1.0,5.0,2.0,1125.0,12.0,37.0,59.0,149.0,44.0,92.0,10.0,9.0,9.0,9.0,9.0,9.0,5.000000000000001,1.96,954.0,669.0,0.0,1.0,0.0
100.0,1.0,1.0,28024.0,40.39838253466243,-3.768503454444852,1.0,1.0,1.0,1.0,462.99999999999994,17.0,259.99999999999994,538.0,183.48397863818425,36.0,2.0,7.000000000000001,1.0,1125.0,8.0,13.0,13.0,81.0,28.999999999999996,94.0,10.0,10.0,10.0,10.0,8.0,9.0,1.0,4.03,231.0,174.0,0.0,1.0,0.0
98.0,46.0,46.0,28005.0,40.41219265846286,-3.715999439885699,2.0,1.0,2.0,2.0,359.59999999999997,46.0,400.0,1584.0,150.0,90.0,2.0,5.0,3.0000000000000004,1125.0,0.0,0.0,0.0,275.0,0.0,91.75441354292623,8.6,9.4,9.8,9.8,9.550460941290636,7.6,44.0,3.9320000000000004,933.0,494.6,1.0,0.0,0.0
100.0,2.0,2.0,28045.0,40.39210194646939,-3.693226791316004,2.0,1.0,1.0,2.0,503.19999999999993,30.0,200.0,550.0,300.0,47.00000000000001,1.0,30.0,1.0,30.0,18.0,48.0,78.0,353.0,3.0,87.0,7.0,8.0,9.0,10.0,9.0,9.0,2.0,0.16,1749.0,333.0,0.0,1.0,0.0
94.65098420938784,1.0,1.0,28008.0,40.425402016378285,-3.726207121152562,3.0,1.0,2.0,2.0,215.99999999999997,35.0,451.0,1809.9999999999998,100.0,30.0,2.0,10.0,4.0,1125.0,0.0,0.0,0.0,0.0,8.0,83.0,9.0,7.0,9.0,10.0,10.0,9.0,1.0,0.85,1251.0,103.0,1.0,0.0,0.0
100.0,3.0000000000000004,3.0000000000000004,28005.0,40.4115519675368,-3.710345551559231,1.0,1.0,1.0,1.0,996.5999999999999,29.000000000000004,197.99999999999997,389.00000000000006,183.48397863818425,38.800000000000004,1.0,0.0,2.0,1125.0,11.0,35.0,35.0,254.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0.48,259.0,112.0,0.0,1.0,0.0
94.65098420938784,2.0,2.0,28012.000000000004,40.40717745187007,-3.700471763853801,4.0,1.0,2.0,2.0,503.19999999999993,28.000000000000004,159.00000000000003,429.0,138.0,5.0,1.0,12.0,1.0,1125.0,14.0,16.0,46.00000000000001,321.0,0.0,91.75441354292623,9.4,9.2,9.6,9.8,9.550460941290636,10.0,2.0,3.34,3.0,503.2,0.0,1.0,0.0
100.0,6.000000000000001,6.000000000000001,28004.000000000004,40.42734719373411,-3.6991424060113993,2.0,1.0,1.0,1.0,367.40000000000003,70.0,235.8,583.7999999999998,280.0,35.0,1.0,0.0,2.0,1125.0,10.0,28.0,50.0,325.0,1.0,60.0,6.0,2.0,10.0,10.0,10.0,6.0,4.0,0.71,799.0,0.0,0.0,0.0,1.0
100.0,1.0,1.0,28012.000000000004,40.406139878527135,-3.701745165673531,4.0,2.0,2.0,2.0,731.8,70.0,349.0,1283.8000000000002,249.99999999999997,30.0,2.0,15.0,2.0,1125.0,5.0,24.0,53.0,97.0,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.69,76.0,56.0,1.0,0.0,0.0
100.0,1.0,1.0,28008.0,40.43077523824712,-3.735669805445163,1.0,1.0,1.0,1.0,365.2,18.0,157.0,429.0,183.48397863818425,27.400000000000002,1.0,0.0,2.0,21.0,27.0,57.0,87.0,87.0,1.0,80.0,10.0,8.0,10.0,10.0,10.0,8.0,1.0,0.94,1428.0,0.0,0.0,1.0,0.0
90.0,2.0,2.0,28010.0,40.43394962457957,-3.701192037524025,4.0,1.0,0.0,2.0,531.8000000000001,60.0,403.6,1773.1999999999998,183.48397863818425,27.000000000000004,1.0,0.0,2.0,1125.0,0.0,0.0,1.0,245.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.42,1549.0,336.0,1.0,0.0,0.0
100.0,23.0,23.0,28012.000000000004,40.41430869554651,-3.701930948144271,6.0,1.0,1.0,4.0,715.2,75.0,650.0,2200.0,100.0,30.0,4.0,10.0,2.0,1125.0,4.0,10.0,11.0,266.0,179.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,23.0,4.74,1601.0,1131.0,1.0,0.0,0.0
100.0,2.0,2.0,28004.000000000004,40.42554338346051,-3.7032331649530974,2.0,1.0,1.0,1.0,489.19999999999993,52.99999999999999,456.40000000000003,1730.0,160.0,30.0,2.0,0.0,2.0,1125.0,3.0,3.0,3.0,218.0,26.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,3.86,760.0,189.99999999999997,1.0,0.0,0.0
100.0,3.0000000000000004,3.0000000000000004,28014.0,40.41644071300249,-3.6946438680554543,2.0,1.0,1.0,1.0,323.2,30.0,194.99999999999997,429.0,183.48397863818425,36.6,1.0,10.0,1.0,1125.0,12.0,39.0,69.0,343.0,87.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,4.33,635.0,583.0,0.0,1.0,0.0
100.0,1.0,1.0,28027.0,40.44620867559902,-3.647875966777149,1.0,1.0,1.0,1.0,215.99999999999997,35.0,160.0,601.0,313.20000000000005,10.0,1.0,0.0,3.0000000000000004,1125.0,28.0,58.0,88.0,363.0,8.0,80.0,9.0,8.0,9.0,10.0,9.0,9.0,1.0,0.71,374.0,65.0,0.0,1.0,0.0
90.0,1.0,1.0,28012.000000000004,40.41003100689914,-3.713730345798131,2.0,2.0,1.0,1.0,376.79999999999995,40.0,230.0,700.0000000000001,100.0,10.0,1.0,15.0,1.0,1125.0,20.0,45.0,74.0,346.0,9.0,95.0,9.0,9.0,10.0,10.0,10.0,10.0,1.0,0.2899999999999999,1305.0,894.0,0.0,1.0,0.0
100.0,9.0,9.0,28013.0,40.41828688717669,-3.709971661553321,2.0,2.0,1.0,2.0,355.2,18.0,250.00000000000003,600.0,80.0,36.800000000000004,1.0,10.0,3.0000000000000004,1125.0,0.0,0.0,0.0,0.0,17.0,87.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,0.49,1934.0,1023.0,0.0,1.0,0.0
100.0,1.0,1.0,28034.0,40.48961191452118,-3.697711317084702,2.0,1.0,1.0,1.0,887.0000000000001,25.0,199.0,429.0,94.0,5.0,1.0,9.0,1.0,30.0,17.0,47.0,77.0,229.99999999999997,0.0,91.75441354292623,9.4,9.8,9.8,9.8,9.550460941290636,9.2,1.0,2.104,124.99999999999999,524.8,0.0,1.0,0.0
83.0,1.0,1.0,28005.0,40.40676736021248,-3.70384044722686,3.0,1.0,1.0,3.0,432.8,53.99999999999999,200.0,800.0,300.0,17.000000000000004,2.0,15.0,2.0,1125.0,13.0,28.0,58.0,333.0,23.0,79.0,8.0,8.0,9.0,9.0,9.0,8.0,1.0,0.75,948.0,882.0,1.0,0.0,0.0
100.0,2.0,2.0,28028.0,40.42163035903652,-3.66585263841658,5.0,1.5,3.0000000000000004,5.0,678.1999999999999,130.0,650.0,1800.0,165.0,20.0,1.0,0.0,3.0000000000000004,1125.0,1.0,1.0,14.0,45.0,10.0,94.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,0.31,1068.0,750.0,1.0,0.0,0.0
100.0,2.0,2.0,28053.0,40.3891970220738,-3.6670111757794808,4.0,1.0,1.0,1.0,424.2,33.0,263.0,700.0000000000001,165.0,20.0,2.0,16.0,1.0,1125.0,0.0,7.0,33.0,293.0,30.999999999999996,80.0,9.0,8.0,8.0,8.0,7.0,8.0,1.0,1.19,1359.0,738.0,1.0,0.0,0.0
100.0,2.0,2.0,28004.000000000004,40.42164944125364,-3.706450332351352,2.0,1.0,1.0,1.0,413.20000000000005,26.999999999999996,157.0,389.00000000000006,313.20000000000005,10.0,1.0,0.0,2.0,1125.0,6.0,30.0,60.00000000000001,335.0,21.0,88.0,9.0,8.0,9.0,9.0,10.0,9.0,2.0,3.7699999999999996,1128.0,151.0,0.0,1.0,0.0
100.0,21.0,21.0,28005.0,40.40916877550494,-3.710241030985619,6.0,1.0,2.0,5.0,1827.8,249.99999999999997,552.0,1174.0000000000002,183.48397863818425,26.000000000000004,1.0,0.0,1.0,60.0,25.0,48.0,78.0,256.0,0.0,91.75441354292623,9.8,10.0,10.0,9.4,9.550460941290636,9.8,13.0,3.34,260.0,456.00000000000006,1.0,0.0,0.0
100.0,2.0,2.0,28045.0,40.40190909712081,-3.690973912816198,4.0,1.0,2.0,3.0,1043.9999999999998,75.0,450.0,1100.0,150.0,31.200000000000003,2.0,10.0,3.0000000000000004,365.0,0.0,0.0,0.0,250.99999999999997,20.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,0.6,1477.0,968.0000000000001,1.0,0.0,0.0
100.0,1.0,1.0,28028.0,40.4352487816688,-3.664342394431268,4.0,1.0,1.0,2.0,284.79999999999995,52.0,468.99999999999994,1174.0000000000002,183.48397863818425,32.2,1.0,0.0,2.0,1125.0,0.0,0.0,0.0,249.99999999999997,3.0,60.0,10.0,10.0,10.0,10.0,8.0,6.0,1.0,0.99,246.0,22.0,1.0,0.0,0.0
100.0,2.0,2.0,28027.0,40.44234621943627,-3.638944359941192,2.0,1.0,1.0,1.0,843.8000000000001,24.0,140.0,429.0,313.20000000000005,10.0,1.0,5.0,1.0,1125.0,29.0,59.0,89.0,364.0,1.0,91.75441354292623,9.8,10.0,9.8,10.0,9.550460941290636,8.6,2.0,0.04,824.0,0.0,0.0,1.0,0.0
100.0,2.0,2.0,28003.0,40.43814454622165,-3.699183925975838,4.0,2.0,2.0,2.0,904.6,140.0,418.40000000000003,1310.0,499.99999999999994,60.0,1.0,0.0,3.0000000000000004,90.0,0.0,5.0,18.0,197.0,0.0,91.75441354292623,9.8,9.0,9.6,10.0,9.550460941290636,9.4,2.0,2.072,180.0,214.39999999999998,1.0,0.0,0.0
50.0,38.0,38.0,28013.0,40.42162180053677,-3.710454883904604,2.0,1.0,1.0,1.0,370.20000000000005,52.0,222.00000000000003,434.0,183.48397863818425,29.6,1.0,0.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,91.75441354292623,9.8,10.0,9.2,9.8,9.550460941290636,9.2,38.0,1.9360000000000004,732.0,474.6,0.0,1.0,0.0
100.0,3.0000000000000004,3.0000000000000004,28002.0,40.44351833671808,-3.6748863780737846,8.0,2.0,3.0000000000000004,6.0,422.20000000000005,80.00000000000001,540.0,1700.0,150.0,28.000000000000004,2.0,10.0,2.0,365.0,5.0,11.0,24.0,127.0,112.0,90.99999999999999,9.0,9.0,9.0,10.0,9.0,9.0,3.0,3.08,1551.0,1083.0,1.0,0.0,0.0
100.0,11.0,11.0,28014.0,40.41578922662241,-3.696802213514837,2.0,1.0,1.0,1.0,549.1999999999999,100.0,500.8,1957.2,340.0,68.0,1.0,0.0,3.0000000000000004,300.0,9.0,30.0,60.00000000000001,335.0,0.0,91.75441354292623,9.6,9.4,9.2,9.8,9.550460941290636,9.2,11.0,3.448,299.0,264.8,1.0,0.0,0.0
100.0,1.0,1.0,28005.0,40.41075663004453,-3.709790320270113,4.0,1.0,1.0,3.0,422.20000000000005,75.0,426.00000000000006,1792.1999999999998,100.0,25.0,2.0,5.0,1.0,999.9999999999999,7.0,17.0,39.0,309.0,19.0,96.00000000000001,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.73,278.0,202.0,1.0,0.0,0.0
100.0,1.0,1.0,28042.0,40.46004740929588,-3.586470347387258,2.0,1.0,1.0,1.0,512.1999999999999,28.000000000000004,159.00000000000003,450.0,183.48397863818425,56.00000000000001,1.0,6.0,1.0,1125.0,4.0,14.0,40.0,40.0,39.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,17.21,76.0,66.0,0.0,1.0,0.0
100.0,1.0,1.0,28013.0,40.41681052112952,-3.711351980772041,6.0,1.0,2.0,4.0,958.0000000000001,130.0,750.0,2350.0,249.99999999999997,50.0,4.0,20.0,3.0000000000000004,1125.0,11.0,16.0,22.0,270.0,66.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.02,689.0,648.0,1.0,0.0,0.0
50.0,0.0,0.0,28023.0,40.47175038794084,-3.822403146144699,2.0,1.0,1.0,1.0,405.6000000000001,40.0,224.99999999999997,750.0000000000001,183.48397863818425,44.0,1.0,0.0,1.0,1125.0,30.0,60.0,90.0,365.0,0.0,91.75441354292623,9.2,9.2,9.6,9.6,9.550460941290636,9.6,1.0,1.562,1282.0,251.39999999999998,0.0,1.0,0.0
100.0,2.0,2.0,28011.0,40.41534699585814,-3.7275688689985618,6.0,2.0,0.0,4.0,1076.2,100.0,680.0,2423.6000000000004,300.0,40.0,4.0,20.0,3.0000000000000004,1125.0,0.0,0.0,5.0,280.0,6.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.53,1632.0,254.0,1.0,0.0,0.0
100.0,11.0,11.0,28011.0,40.41099763285288,-3.72738754778294,1.0,1.0,1.0,1.0,413.20000000000005,12.0,339.99999999999994,300.0,183.48397863818425,38.800000000000004,1.0,5.0,4.0,10.0,30.0,60.0,90.0,365.0,4.0,75.0,8.0,6.0,8.0,9.0,7.0,8.0,11.0,0.17,1171.0,674.0,0.0,1.0,0.0
100.0,3.0000000000000004,3.0000000000000004,28005.0,40.41286671459891,-3.712784351338791,2.0,1.0,1.0,1.0,226.4,30.0,157.0,429.0,300.0,69.79999999999998,1.0,20.0,2.0,1125.0,14.0,30.999999999999996,48.0,314.0,22.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,3.0,2.82,1283.0,193.0,0.0,1.0,0.0
75.0,12.000000000000002,12.000000000000002,28010.0,40.4349066277932,-3.690894522359456,2.0,1.0,1.0,1.0,807.4,94.0,374.00000000000006,1583.1999999999998,183.48397863818425,13.2,1.0,15.0,7.0,1125.0,12.0,42.0,72.0,163.0,0.0,91.75441354292623,9.8,9.4,9.6,9.8,9.550460941290636,9.6,11.0,2.072,194.0,672.6,1.0,0.0,0.0
100.0,1.0,1.0,28045.0,40.404424587380085,-3.692560544974525,4.0,1.0,1.0,2.0,521.4000000000001,70.0,400.0,1300.0,100.0,22.0,2.0,15.0,4.0,1125.0,0.0,0.0,0.0,273.0,21.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.35,1854.0,1733.0,1.0,0.0,0.0
99.0,5.0,5.0,28033.0,40.47312553733152,-3.629183516093365,5.0,2.0,3.0000000000000004,4.0,589.2,124.99999999999999,482.8,1560.1999999999998,249.99999999999997,25.6,3.0,25.0,1.0,365.0,18.0,44.0,74.0,347.0,12.0,85.0,9.0,9.0,10.0,9.0,7.0,8.0,4.0,1.14,1987.0,310.0,1.0,0.0,0.0
50.0,38.0,38.0,28005.0,40.41456897799768,-3.725543957139132,1.0,2.0,1.0,1.0,398.2,19.0,223.99999999999997,896.0,200.0,30.400000000000002,1.0,0.0,4.0,1125.0,0.0,0.0,10.0,10.0,0.0,91.75441354292623,10.0,9.4,9.8,9.4,9.550460941290636,9.2,38.0,0.8400000000000001,732.0,333.59999999999997,0.0,1.0,0.0
100.0,5.0,5.0,28004.000000000004,40.42342669103342,-3.703112353849365,1.0,1.0,1.0,1.0,514.6,42.0,175.0,429.0,183.48397863818425,23.000000000000004,1.0,0.0,1.0,1125.0,0.0,1.0,18.0,19.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.000000000000001,0.18,265.0,0.0,0.0,1.0,0.0
94.65098420938784,2.0,2.0,28004.000000000004,40.41986744608555,-3.6995620479133233,2.0,1.0,0.0,1.0,742.8000000000001,139.0,448.00000000000006,1174.0000000000002,183.48397863818425,27.000000000000004,1.0,0.0,2.0,1125.0,0.0,0.0,15.000000000000002,105.0,0.0,91.75441354292623,9.8,9.8,10.0,9.6,9.550460941290636,8.6,1.0,3.0439999999999996,275.0,232.2,1.0,0.0,0.0
100.0,6.000000000000001,6.000000000000001,28007.0,40.4035872752795,-3.67628670559029,3.0,1.0,1.0,2.0,540.3999999999999,65.00000000000001,600.0,1400.0,183.48397863818425,35.0,2.0,10.0,1.0,365.0,24.0,54.0,84.0,359.0,17.0,75.0,8.0,7.0,8.0,9.0,9.0,8.0,5.000000000000001,0.45,1753.0,461.0,1.0,0.0,0.0
92.0,7.0,7.0,28010.0,40.43629760750277,-3.701248535068803,6.0,1.0,4.0,4.0,813.8,120.0,500.00000000000006,1420.0,100.0,20.0,4.0,6.0,3.0000000000000004,1125.0,0.0,0.0,0.0,249.99999999999997,1.0,80.0,6.0,6.0,10.0,10.0,10.0,8.0,6.999999999999999,0.09,974.0,0.0,1.0,0.0,0.0
75.0,164.0,164.0,28004.000000000004,40.42451052029432,-3.705391383507029,6.0,1.0,2.0,6.0,578.6,96.0,484.2,1561.9999999999998,200.0,50.0,2.0,10.0,2.0,999.9999999999999,9.0,30.999999999999996,58.0,333.0,3.0,87.0,10.0,9.0,9.0,10.0,10.0,9.0,145.0,0.13,932.0,510.0,1.0,0.0,0.0
100.0,1.0,1.0,28027.0,40.43902517036283,-3.6543891598198313,1.0,1.0,1.0,1.0,833.1999999999999,21.0,237.8,429.0,138.0,5.0,1.0,0.0,1.0,16.0,0.0,4.0,34.0,34.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.43,1182.0,0.0,0.0,1.0,0.0
100.0,1.0,1.0,28003.0,40.43870966236785,-3.698837480288399,4.0,1.0,2.0,2.0,508.2,54.99999999999999,383.0,1174.0000000000002,183.48397863818425,20.0,1.0,0.0,2.0,1125.0,6.0,6.0,6.0,23.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,279.0,0.0,1.0,0.0,0.0
100.0,2.0,2.0,28012.000000000004,40.40749235210425,-3.7035483648325065,3.0,1.0,1.0,1.0,274.2,50.0,409.80000000000007,1280.0,249.99999999999997,25.0,2.0,18.0,2.0,1125.0,9.0,35.0,56.99999999999999,326.0,108.0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.51,1445.0000000000002,1285.0,1.0,0.0,0.0
100.0,1.0,1.0,28020.0,40.44794320383116,-3.7030931535892506,4.0,1.0,1.0,1.0,538.2,50.0,341.99999999999994,1182.0000000000002,313.20000000000005,10.0,2.0,10.0,4.0,7.0,9.0,9.0,9.0,9.0,7.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.33,837.0,107.0,1.0,0.0,0.0
94.0,51.0,51.0,28013.0,40.41916670318505,-3.706242493034976,2.0,1.0,1.0,1.0,71.0,75.0,440.0,1580.0,200.0,33.0,2.0,0.0,4.0,1125.0,12.0,23.0,48.0,309.0,14.0,90.99999999999999,9.0,10.0,9.0,9.0,10.0,9.0,51.0,0.44,1971.0,947.0,1.0,0.0,0.0
